appid,Game_Name,Tags,month,Avg. Players,Gain,% Gain,Peak Players,patch_count
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-12,901.71,45.83,+5.36%,1593,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-11,855.87,7.63,+0.90%,1704,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-10,848.24,3.34,+0.40%,1573,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-09,844.9,-371.86,-30.56%,1623,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-08,1216.76,39.69,+3.37%,1751,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-07,1177.07,182.87,+18.39%,1646,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-06,994.2,0.41,+0.04%,1696,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-05,993.78,-33.52,-3.26%,1849,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-04,1027.3,-108.30,-9.54%,1907,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-03,1135.6,-269.37,-19.17%,2336,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-02,1404.98,146.20,+11.61%,2435,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2015-01,1258.78,173.08,+15.94%,2393,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-12,1085.7,-193.02,-15.10%,2003,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-11,1278.72,182.95,+16.70%,2973,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-10,1095.76,77.51,+7.61%,2123,8
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-09,1018.25,-300.58,-22.79%,2006,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-08,1318.83,47.35,+3.72%,2200,4
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-07,1271.49,-15.62,-1.21%,1812,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-06,1287.11,52.14,+4.22%,2074,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-05,1234.97,-219.69,-15.10%,2359,0
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-04,1454.67,-161.45,-9.99%,2736,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-03,1616.12,-182.96,-10.17%,2977,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-02,1799.08,-549.32,-23.39%,3685,6
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2014-01,2348.4,-499.99,-17.55%,4120,4
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2013-12,2848.39,-1257.45,-30.63%,5389,2
224260,No More Room in Hell,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",2013-11,4105.84,-,-,10869,12
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2025-03,302.07,-4.3,-1.39%,487,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2025-02,306.33,-8.33,-2.65%,487,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2025-01,314.66,3.57,+1.15%,610,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-12,311.09,-46.66,-13.04%,465,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-11,357.75,1.05,+0.30%,922,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-10,356.7,-44.74,-11.15%,551,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-09,401.44,-49.97,-11.07%,687,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-08,451.41,2.15,+0.48%,1234,1
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-07,449.27,11.36,+2.59%,1956,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-06,437.91,-100.59,-18.68%,713,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-05,538.5,-196.03,-26.69%,930,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-04,734.53,300.47,+69.22%,2317,2
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-03,434.06,0.06,+0.01%,660,1
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-02,434.0,-26.91,-5.84%,707,2
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2024-01,460.91,-166.19,-26.50%,707,1
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-12,627.09,24.20,+4.01%,1113,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-11,602.89,-65.37,-9.78%,897,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-10,668.27,8.82,+1.34%,1100,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-09,659.45,-50.15,-7.07%,1088,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-08,709.6,50.30,+7.63%,1163,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-07,659.3,-71.27,-9.76%,1008,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-06,730.57,-160.07,-17.97%,1249,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-05,890.65,-31.98,-3.47%,1424,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-04,922.62,189.44,+25.84%,2195,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-03,733.18,-47.79,-6.12%,1221,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-02,780.97,-101.16,-11.47%,1232,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2023-01,882.13,198.03,+28.95%,1892,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-12,684.11,-61.53,-8.25%,1030,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-11,745.63,-35.17,-4.50%,1121,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-10,780.8,38.43,+5.18%,1714,2
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-09,742.37,-19.18,-2.52%,1167,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-08,761.55,-66.37,-8.02%,1140,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-07,827.92,85.39,+11.50%,1499,0
489520,Minion Masters,"PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, Tactical RPG, PvP, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer",2022-06,742.53,-78.92,-9.61%,1200,0
